"covariateId","covariateName","analysisId","conceptId","covariateValue"
2618165801,"observation any time prior through 0 days relative to index: Comprehensive community support services, per 15 minutes",801,2618165,0
433109801,"observation any time prior through 0 days relative to index: Accident due to lack of food",801,433109,0
4060705801,"observation any time prior through 0 days relative to index: Body mass index 25-29 - overweight",801,4060705,0
2614681801,"observation any time prior through 0 days relative to index: Unlisted ambulance service",801,2614681,0
2102877801,"observation any time prior through 0 days relative to index: ",801,2102877,0
4196300801,"observation any time prior through 0 days relative to index: Human oocyte donor, age 35 and older",801,4196300,0
2213582801,"observation any time prior through 0 days relative to index: ",801,2213582,0
437732801,"observation any time prior through 0 days relative to index: Toxic effect of chromium",801,437732,0
4059988801,"observation any time prior through 0 days relative to index: A/N care: poor obstetric history",801,4059988,0
2617876801,"observation any time prior through 0 days relative to index: Most recent blood pressure has a systolic measurement of >= 140 mmhg and/or a diastolic measurement of >= 90 mmhg",801,2617876,0
437525801,"observation any time prior through 0 days relative to index: Overweight",801,437525,0
2617832801,"observation any time prior through 0 days relative to index: Depression screening not documented, reason not given",801,2617832,0
2101955801,"observation any time prior through 0 days relative to index: ",801,2101955,0
2106238801,"observation any time prior through 0 days relative to index: ",801,2106238,0
2108611801,"observation any time prior through 0 days relative to index: ",801,2108611,0
196731801,"observation any time prior through 0 days relative to index: Unilateral recurrent femoral hernia with obstruction but no gangrene",801,196731,0
2617864801,"observation any time prior through 0 days relative to index: High or very high risk of recurrence of prostate cancer",801,2617864,0
443197801,"observation any time prior through 0 days relative to index: Capillary-active drug poisoning",801,443197,0
2617938801,"observation any time prior through 0 days relative to index: Functional outcome assessment documented as positive using a standardized tool and a care plan based on identified deficiencies on the date of functional outcome assessment, is documented",801,2617938,0
2720798801,"observation any time prior through 0 days relative to index: Dermagraft, per square centimeter",801,2720798,0
437483801,"observation any time prior through 0 days relative to index: Homicide or assault by unarmed fight or brawl",801,437483,0
2108676801,"observation any time prior through 0 days relative to index: ",801,2108676,0
40664714801,"observation any time prior through 0 days relative to index: Documentation of reason(s) for not documenting an assessment of sleep symptoms (e.g., patient didn't have initial daytime sleepiness, patient visited between initial testing and initiation of therapy)",801,40664714,0
2617269801,"observation any time prior through 0 days relative to index: Home health care supervision",801,2617269,0
2213592801,"observation any time prior through 0 days relative to index: ",801,2213592,0
4063309801,"observation any time prior through 0 days relative to index: Intrauterine death with antenatal problem",801,4063309,0
2108678801,"observation any time prior through 0 days relative to index: ",801,2108678,0
2106968801,"observation any time prior through 0 days relative to index: ",801,2106968,0
2106282801,"observation any time prior through 0 days relative to index: ",801,2106282,0
439616801,"observation any time prior through 0 days relative to index: Fall into manhole",801,439616,0
4058858801,"observation any time prior through 0 days relative to index: H/O: tissue/organ recipient",801,4058858,0
4046550801,"observation any time prior through 0 days relative to index: Postoperative care",801,4046550,0
432804801,"observation any time prior through 0 days relative to index: Fall from scaffold",801,432804,0
2108551801,"observation any time prior through 0 days relative to index: ",801,2108551,0
2108583801,"observation any time prior through 0 days relative to index: ",801,2108583,0
2106843801,"observation any time prior through 0 days relative to index: ",801,2106843,0
40479428801,"observation any time prior through 0 days relative to index: Exposure to varicella",801,40479428,0
2211310801,"observation any time prior through 0 days relative to index: ",801,2211310,0
437738801,"observation any time prior through 0 days relative to index: Motor vehicle accident off public road",801,437738,0
379831801,"observation any time prior through 0 days relative to index: Unilateral neural hearing loss",801,379831,0
2617940801,"observation any time prior through 0 days relative to index: Functional outcome assessment using a standardized tool not documented, reason not given",801,2617940,0
2108652801,"observation any time prior through 0 days relative to index: ",801,2108652,0
437643801,"observation any time prior through 0 days relative to index: Abnormal gait",801,437643,0
2720651801,"observation any time prior through 0 days relative to index: Pharmacy supply fee for oral anti-cancer, oral anti-emetic or immunosuppressive drug(s); for a subsequent prescription in a 30-day period",801,2720651,0
439237801,"observation any time prior through 0 days relative to index: Assault",801,439237,0
4250603801,"observation any time prior through 0 days relative to index: Adolescent care",801,4250603,0
438306801,"observation any time prior through 0 days relative to index: Poisoning by psychodysleptic",801,438306,0
2101837801,"observation any time prior through 0 days relative to index: ",801,2101837,0
4081759801,"observation any time prior through 0 days relative to index: Transplant follow-up",801,4081759,0
435146801,"observation any time prior through 0 days relative to index: Accident caused by electric current",801,435146,0
141305801,"observation any time prior through 0 days relative to index: Unilateral sensorineural hearing loss with unrestricted hearing on the contralateral side",801,141305,0
4055254801,"observation any time prior through 0 days relative to index: Support",801,4055254,0
433393801,"observation any time prior through 0 days relative to index: Fall into hole",801,433393,0
440925801,"observation any time prior through 0 days relative to index: Suicide",801,440925,0
2720870801,"observation any time prior through 0 days relative to index: Low osmolar contrast material, 300-399 mg/ml iodine concentration, per ml",801,2720870,0
4241216801,"observation any time prior through 0 days relative to index: Oral contraception",801,4241216,0
2106152801,"observation any time prior through 0 days relative to index: ",801,2106152,0
4139681801,"observation any time prior through 0 days relative to index: Allergy to dairy product",801,4139681,0
2108631801,"observation any time prior through 0 days relative to index: ",801,2108631,0
433946801,"observation any time prior through 0 days relative to index: Fall on same level due to impact against another person",801,433946,0
2106161801,"observation any time prior through 0 days relative to index: ",801,2106161,0
436583801,"observation any time prior through 0 days relative to index: Fall",801,436583,0
440270801,"observation any time prior through 0 days relative to index: Poisoning by antidepressant",801,440270,0
4251903801,"observation any time prior through 0 days relative to index: Family planning surveillance",801,4251903,0
4170581801,"observation any time prior through 0 days relative to index: Enterostomy management and care",801,4170581,0
436868801,"observation any time prior through 0 days relative to index: Accidentally caught in or between objects",801,436868,0
2101897801,"observation any time prior through 0 days relative to index: ",801,2101897,0
2720859801,"observation any time prior through 0 days relative to index: Injection, octafluoropropane microspheres, per ml",801,2720859,0
40479356801,"observation any time prior through 0 days relative to index: Exposure to Vibrio cholerae",801,40479356,0
2108526801,"observation any time prior through 0 days relative to index: ",801,2108526,0
4021168801,"observation any time prior through 0 days relative to index: Natural contraception",801,4021168,0
2617478801,"observation any time prior through 0 days relative to index: Interactive group psychotherapy, in a partial hospitalization setting, approximately 45 to 50 minutes",801,2617478,0
2102841801,"observation any time prior through 0 days relative to index: ",801,2102841,0
2617953801,"observation any time prior through 0 days relative to index: Coordinated care fee, risk adjusted maintenance, level 3",801,2617953,0
443504801,"observation any time prior through 0 days relative to index: Methaqualone compound poisoning",801,443504,0
4169307801,"observation any time prior through 0 days relative to index: Allergy to substance",801,4169307,0
2106869801,"observation any time prior through 0 days relative to index: ",801,2106869,0
440071801,"observation any time prior through 0 days relative to index: Gout associated problem",801,440071,0
2720574801,"observation any time prior through 0 days relative to index: Infusion therapy, using other than chemotherapeutic drugs, per visit",801,2720574,0
2102861801,"observation any time prior through 0 days relative to index: ",801,2102861,0
432507801,"observation any time prior through 0 days relative to index: Suicide - hanging",801,432507,0
438052801,"observation any time prior through 0 days relative to index: Accident due to excessive cold",801,438052,0
2106989801,"observation any time prior through 0 days relative to index: ",801,2106989,0
441193801,"observation any time prior through 0 days relative to index: Accident caused by nonpowered hand tools and implements",801,441193,0
2720866801,"observation any time prior through 0 days relative to index: High osmolar contrast material, 350-399 mg/ml iodine concentration, per ml",801,2720866,0
2107452801,"observation any time prior through 0 days relative to index: ",801,2107452,0
2108567801,"observation any time prior through 0 days relative to index: ",801,2108567,0
439614801,"observation any time prior through 0 days relative to index: Accident caused by clothes on fire",801,439614,0
2617909801,"observation any time prior through 0 days relative to index: Screening for depression is documented as negative, a follow-up plan is not required",801,2617909,0
2101943801,"observation any time prior through 0 days relative to index: ",801,2101943,0
2614680801,"observation any time prior through 0 days relative to index: Ambulance response and treatment, no transport",801,2614680,0
2101901801,"observation any time prior through 0 days relative to index: ",801,2101901,0
2101922801,"observation any time prior through 0 days relative to index: ",801,2101922,0
441194801,"observation any time prior through 0 days relative to index: Overexertion and strenuous movements",801,441194,0
433951801,"observation any time prior through 0 days relative to index: Poisoning by tranquilizer",801,433951,0
2106281801,"observation any time prior through 0 days relative to index: ",801,2106281,0
4021200801,"observation any time prior through 0 days relative to index: Care of patient states",801,4021200,0
4016354801,"observation any time prior through 0 days relative to index: Exposure to Bacillus anthracis",801,4016354,0
2108566801,"observation any time prior through 0 days relative to index: ",801,2108566,0
437741801,"observation any time prior through 0 days relative to index: Accidental burning caused by caustic and corrosive substance",801,437741,0
437434801,"observation any time prior through 0 days relative to index: Toxic effect from eating mushrooms",801,437434,0
136997801,"observation any time prior through 0 days relative to index: Unilateral hyperactive labyrinthine dysfunction",801,136997,0
2108536801,"observation any time prior through 0 days relative to index: ",801,2108536,0
2107560801,"observation any time prior through 0 days relative to index: ",801,2107560,0
440927801,"observation any time prior through 0 days relative to index: High risk drug monitoring status",801,440927,0
2614657801,"observation any time prior through 0 days relative to index: Bls specialized service disposable supplies; defibrillation (used by als ambulances and bls ambulances in jurisdictions where defibrillation is permitted in bls ambulances)",801,2614657,0
2108588801,"observation any time prior through 0 days relative to index: ",801,2108588,0
2101902801,"observation any time prior through 0 days relative to index: ",801,2101902,0
435166801,"observation any time prior through 0 days relative to index: Assault by firearms",801,435166,0
2106213801,"observation any time prior through 0 days relative to index: ",801,2106213,0
40658517801,"observation any time prior through 0 days relative to index: Injection, non-radioactive, non-contrast, visualization adjunct (e.g., methylene blue, isosulfan blue), 1 mg",801,40658517,0
2720794801,"observation any time prior through 0 days relative to index: Oasis wound matrix, per square centimeter",801,2720794,0
4201412801,"observation any time prior through 0 days relative to index: Speech therapy",801,4201412,0
2107422801,"observation any time prior through 0 days relative to index: ",801,2107422,0
2414344801,"observation any time prior through 0 days relative to index: ",801,2414344,0
2614662801,"observation any time prior through 0 days relative to index: Als routine disposable supplies",801,2614662,0
441731801,"observation any time prior through 0 days relative to index: Poisoning by smallpox vaccine",801,441731,0
4022062801,"observation any time prior through 0 days relative to index: Bone marrow donor",801,4022062,0
440279801,"observation any time prior through 0 days relative to index: Accident",801,440279,0
4307024801,"observation any time prior through 0 days relative to index: Follow-up encounter",801,4307024,0
438947801,"observation any time prior through 0 days relative to index: Burning due to contact with hot water",801,438947,0
2101873801,"observation any time prior through 0 days relative to index: ",801,2101873,0
439987801,"observation any time prior through 0 days relative to index: Accident caused by hot liquid and vapor, including steam",801,439987,0
2108679801,"observation any time prior through 0 days relative to index: ",801,2108679,0
2102074801,"observation any time prior through 0 days relative to index: ",801,2102074,0
4176605801,"observation any time prior through 0 days relative to index: History of mastectomy",801,4176605,0
4117957801,"observation any time prior through 0 days relative to index: Activity",801,4117957,0
439605801,"observation any time prior through 0 days relative to index: Ignition of highly inflammable material",801,439605,0
4121313801,"observation any time prior through 0 days relative to index: Employment finding",801,4121313,0
2108560801,"observation any time prior through 0 days relative to index: ",801,2108560,0
2101911801,"observation any time prior through 0 days relative to index: ",801,2101911,0
133305801,"observation any time prior through 0 days relative to index: Unilateral complete cleft lip",801,133305,0
439376801,"observation any time prior through 0 days relative to index: Motor vehicle traffic accident involving collision, on highway, between motor vehicle and fallen stone, traffic sign, tree or utility pole, passenger of motor vehicle injured",801,439376,0
4058850801,"observation any time prior through 0 days relative to index: H/O: lower limb amputation",801,4058850,0
2720700801,"observation any time prior through 0 days relative to index: Telehealth originating site facility fee",801,2720700,0
439337801,"observation any time prior through 0 days relative to index: Motor vehicle traffic accident involving collision, on highway, between motor vehicle and animal, passenger of motor vehicle injured",801,439337,0
2617883801,"observation any time prior through 0 days relative to index: Influenza immunization was not administered, reason not given",801,2617883,0
2617828801,"observation any time prior through 0 days relative to index: Current list of medications not documented as obtained, updated, or reviewed by the eligible clinician, reason not given",801,2617828,0
4147565801,"observation any time prior through 0 days relative to index: Body mass index less than 20",801,4147565,0
435928801,"observation any time prior through 0 days relative to index: Abnormal weight loss",801,435928,0
4059343801,"observation any time prior through 0 days relative to index: H/O: non-drug allergy",801,4059343,0
437748801,"observation any time prior through 0 days relative to index: Industrial accident",801,437748,0
137083801,"observation any time prior through 0 days relative to index: Unilateral incomplete cleft palate",801,137083,0
434697801,"observation any time prior through 0 days relative to index: Maternal tobacco abuse",801,434697,0
4239720801,"observation any time prior through 0 days relative to index: Allergy to anti-infective agent",801,4239720,0
2414364801,"observation any time prior through 0 days relative to index: ",801,2414364,0
2617817801,"observation any time prior through 0 days relative to index: Bmi is documented above normal parameters and a follow-up plan is documented",801,2617817,0
2106826801,"observation any time prior through 0 days relative to index: ",801,2106826,0
438945801,"observation any time prior through 0 days relative to index: Accidental poisoning by benzodiazepine-based tranquilizer",801,438945,0
2414349801,"observation any time prior through 0 days relative to index: ",801,2414349,0
40485017801,"observation any time prior through 0 days relative to index: Exposure to communicable disease",801,40485017,0
441201801,"observation any time prior through 0 days relative to index: Fall from building",801,441201,0
2106328801,"observation any time prior through 0 days relative to index: ",801,2106328,0
443620801,"observation any time prior through 0 days relative to index: Abuse by relative of victim",801,443620,0
2108545801,"observation any time prior through 0 days relative to index: ",801,2108545,0
4094126801,"observation any time prior through 0 days relative to index: Family problems",801,4094126,0
2617212801,"observation any time prior through 0 days relative to index: Diabetes outpatient self-management training services, group session (2 or more), per 30 minutes",801,2617212,0
2108684801,"observation any time prior through 0 days relative to index: ",801,2108684,0
4237906801,"observation any time prior through 0 days relative to index: Poisoning by caffeine",801,4237906,0
2614671801,"observation any time prior through 0 days relative to index: Ambulance service, conventional air services, transport, one way (fixed wing)",801,2614671,0
4076788801,"observation any time prior through 0 days relative to index: Stoma care procedure",801,4076788,0
2213595801,"observation any time prior through 0 days relative to index: ",801,2213595,0
2102814801,"observation any time prior through 0 days relative to index: ",801,2102814,0
432808801,"observation any time prior through 0 days relative to index: Accident caused by powered hand tool",801,432808,0
2617799801,"observation any time prior through 0 days relative to index: Left ventricular ejection fraction (lvef) >= 40% or documentation as normal or mildly depressed left ventricular systolic function",801,2617799,0
2107381801,"observation any time prior through 0 days relative to index: ",801,2107381,0
443912801,"observation any time prior through 0 days relative to index: Poisoning by butyrophenone-based tranquilizer",801,443912,0
2614656801,"observation any time prior through 0 days relative to index: Bls routine disposable supplies",801,2614656,0
2108725801,"observation any time prior through 0 days relative to index: ",801,2108725,0
2614622801,"observation any time prior through 0 days relative to index: Non-emergency transportation: wheelchair van",801,2614622,0
442466801,"observation any time prior through 0 days relative to index: Noncollision motor vehicle traffic accident involving being hit by object thrown into or on motor vehicle while in motion, rider of animal or occupant of animal-drawn vehicle injured",801,442466,0
2617954801,"observation any time prior through 0 days relative to index: Coordinated care fee, risk adjusted maintenance, level 4",801,2617954,0
440121801,"observation any time prior through 0 days relative to index: Unilateral conductive hearing loss with unrestricted hearing on the contralateral side",801,440121,0
2514488801,"observation any time prior through 0 days relative to index: ",801,2514488,0
2617454801,"observation any time prior through 0 days relative to index: Lev 1 hosp type b ed visit",801,2617454,0
2721434801,"observation any time prior through 0 days relative to index: Services provided in an urgent care center (list in addition to code for service)",801,2721434,0
4163058801,"observation any time prior through 0 days relative to index: Opioid analgesic allergy",801,4163058,0
440012801,"observation any time prior through 0 days relative to index: Fall from chair or bed",801,440012,0
440600801,"observation any time prior through 0 days relative to index: Assault by human bite",801,440600,0
4027509801,"observation any time prior through 0 days relative to index: Contraception",801,4027509,0
2617267801,"observation any time prior through 0 days relative to index: Md recertification hha pt",801,2617267,0
2108724801,"observation any time prior through 0 days relative to index: ",801,2108724,0
376974801,"observation any time prior through 0 days relative to index: Siderosis of eye",801,376974,0
197022801,"observation any time prior through 0 days relative to index: Unilateral recurrent inguinal hernia with obstruction but no gangrene",801,197022,0
2101944801,"observation any time prior through 0 days relative to index: ",801,2101944,0
2108013801,"observation any time prior through 0 days relative to index: ",801,2108013,0
434247801,"observation any time prior through 0 days relative to index: Poisoning by antirheumatic",801,434247,0
4059356801,"observation any time prior through 0 days relative to index: History of renal transplant",801,4059356,0
2414362801,"observation any time prior through 0 days relative to index: ",801,2414362,0
438303801,"observation any time prior through 0 days relative to index: Fall on same level from sports contact",801,438303,0
2617453801,"observation any time prior through 0 days relative to index: Direct admission of patient for hospital observation care",801,2617453,0
2720896801,"observation any time prior through 0 days relative to index: Transportation of portable x-ray equipment and personnel to home or nursing home, per trip to facility or location, more than one patient seen",801,2720896,0
4060091801,"observation any time prior through 0 days relative to index: H/O: cardiac pacemaker in situ",801,4060091,0
432504801,"observation any time prior through 0 days relative to index: Accident caused by fire and flames",801,432504,0
441764801,"observation any time prior through 0 days relative to index: Inhalation or ingestion of foreign body with respiratory obstruction or suffocation",801,441764,0
2101892801,"observation any time prior through 0 days relative to index: ",801,2101892,0
439994801,"observation any time prior through 0 days relative to index: Accidental poisoning by salicylates",801,439994,0
42872393801,"observation any time prior through 0 days relative to index: Inappropriate diet and eating habits",801,42872393,0
2110364801,"observation any time prior through 0 days relative to index: ",801,2110364,0
2106805801,"observation any time prior through 0 days relative to index: ",801,2106805,0
2720895801,"observation any time prior through 0 days relative to index: Transportation of portable x-ray equipment and personnel to home or nursing home, per trip to facility or location, one patient seen",801,2720895,0
2514485801,"observation any time prior through 0 days relative to index: ",801,2514485,0
4061405801,"observation any time prior through 0 days relative to index: Intrauterine contraceptive device fitted",801,4061405,0
2109607801,"observation any time prior through 0 days relative to index: ",801,2109607,0
4251171801,"observation any time prior through 0 days relative to index: Unemployed",801,4251171,0
2106190801,"observation any time prior through 0 days relative to index: ",801,2106190,0
433919801,"observation any time prior through 0 days relative to index: Poisoning by heroin",801,433919,0
196728801,"observation any time prior through 0 days relative to index: Unilateral recurrent femoral hernia with gangrene",801,196728,0
440313801,"observation any time prior through 0 days relative to index: Barbiturate poisoning of undetermined intent",801,440313,0
435437801,"observation any time prior through 0 days relative to index: Assault by poisoning by drugs or medicines",801,435437,0
435148801,"observation any time prior through 0 days relative to index: Suicide - firearms",801,435148,0
2617458801,"observation any time prior through 0 days relative to index: Lev 5 hosp type b ed visit",801,2617458,0
37396891801,"observation any time prior through 0 days relative to index: Antineoplastic chemotherapy regimen",801,37396891,0
433095801,"observation any time prior through 0 days relative to index: Fall on or from steps",801,433095,0
443253801,"observation any time prior through 0 days relative to index: Biological substance poisoning",801,443253,0
438028801,"observation any time prior through 0 days relative to index: Poisoning by drug AND/OR medicinal substance",801,438028,0
2108533801,"observation any time prior through 0 days relative to index: ",801,2108533,0
2108682801,"observation any time prior through 0 days relative to index: ",801,2108682,0
4023154801,"observation any time prior through 0 days relative to index: Donor for liver transplant",801,4023154,0
2514492801,"observation any time prior through 0 days relative to index: ",801,2514492,0
436589801,"observation any time prior through 0 days relative to index: Accident caused by diving or jumping into water",801,436589,0
201899801,"observation any time prior through 0 days relative to index: Unilateral recurrent inguinal hernia",801,201899,0
4298549801,"observation any time prior through 0 days relative to index: Problem with aged in-laws",801,4298549,0
435372801,"observation any time prior through 0 days relative to index: Underweight",801,435372,0
4060089801,"observation any time prior through 0 days relative to index: H/O: artificial heart valve",801,4060089,0
4135421801,"observation any time prior through 0 days relative to index: Body mass index 20-24 - normal",801,4135421,0
2101906801,"observation any time prior through 0 days relative to index: ",801,2101906,0
442304801,"observation any time prior through 0 days relative to index: Poisoning by spinal anesthetic",801,442304,0
132439801,"observation any time prior through 0 days relative to index: Unilateral incomplete cleft palate with cleft lip",801,132439,0
437478801,"observation any time prior through 0 days relative to index: Bite of nonvenomous arthropod",801,437478,0
2617270801,"observation any time prior through 0 days relative to index: Hospice care supervision",801,2617270,0
2101879801,"observation any time prior through 0 days relative to index: ",801,2101879,0
4059467801,"observation any time prior through 0 days relative to index: H/O: artificial eye lens",801,4059467,0
4144149801,"observation any time prior through 0 days relative to index: Cared for by family",801,4144149,0
443952801,"observation any time prior through 0 days relative to index: Poisoning by halothane",801,443952,0
440002801,"observation any time prior through 0 days relative to index: Poisoning by sedative AND/OR hypnotic",801,440002,0
434238801,"observation any time prior through 0 days relative to index: Exposed to noise",801,434238,0
40756989801,"observation any time prior through 0 days relative to index: ",801,40756989,0
2107404801,"observation any time prior through 0 days relative to index: ",801,2107404,0
433930801,"observation any time prior through 0 days relative to index: Motor vehicle on road in collision with another motor vehicle",801,433930,0
438915801,"observation any time prior through 0 days relative to index: Poisoning by penicillin",801,438915,0
441261801,"observation any time prior through 0 days relative to index: Episodic acute alcoholic intoxication in alcoholism",801,441261,0
433664801,"observation any time prior through 0 days relative to index: Accident due to hot weather",801,433664,0
4093763801,"observation any time prior through 0 days relative to index: Colostomy management and care",801,4093763,0
2720793801,"observation any time prior through 0 days relative to index: Apligraf, per square centimeter",801,2720793,0
42872460801,"observation any time prior through 0 days relative to index: Overweight in childhood",801,42872460,0
40479329801,"observation any time prior through 0 days relative to index: Exposure to Neisseria meningitidis",801,40479329,0
2617211801,"observation any time prior through 0 days relative to index: Diabetes outpatient self-management training services, individual, per 30 minutes",801,2617211,0
433647801,"observation any time prior through 0 days relative to index: Poisoning by central nervous system muscle tone depressant",801,433647,0
4056745801,"observation any time prior through 0 days relative to index: Glutethimide poisoning",801,4056745,0
2102813801,"observation any time prior through 0 days relative to index: ",801,2102813,0
40757059801,"observation any time prior through 0 days relative to index: ",801,40757059,0
2720869801,"observation any time prior through 0 days relative to index: Low osmolar contrast material, 200-299 mg/ml iodine concentration, per ml",801,2720869,0
440895801,"observation any time prior through 0 days relative to index: Poisoning by parasympathomimetic drug",801,440895,0
2101835801,"observation any time prior through 0 days relative to index: ",801,2101835,0
442444801,"observation any time prior through 0 days relative to index: Motor vehicle traffic accident involving pedestrian hit by motor vehicle, pedestrian injured",801,442444,0
2617882801,"observation any time prior through 0 days relative to index: Influenza immunization was not administered for reasons documented by clinician (e.g., patient allergy or other medical reasons, patient declined or other patient reasons, vaccine not available or other system reasons)",801,2617882,0
2617875801,"observation any time prior through 0 days relative to index: Most recent blood pressure has a systolic measurement of < 140 mmhg and a diastolic measurement of < 90 mmhg",801,2617875,0
433935801,"observation any time prior through 0 days relative to index: Poisoning by psychostimulant",801,433935,0
4261613801,"observation any time prior through 0 days relative to index: Educational problem",801,4261613,0
2614661801,"observation any time prior through 0 days relative to index: Als specialized service disposable supplies; esophageal intubation",801,2614661,0
2108712801,"observation any time prior through 0 days relative to index: ",801,2108712,0
435725801,"observation any time prior through 0 days relative to index: Poisoning by peripheral nerve AND/OR plexus-blocking anesthetic",801,435725,0
436864801,"observation any time prior through 0 days relative to index: Accidental poisoning by anticonvulsant and antiparkinsonism drugs",801,436864,0
4022650801,"observation any time prior through 0 days relative to index: Bone tissue donor",801,4022650,0
4059468801,"observation any time prior through 0 days relative to index: H/O: artificial blood vessel",801,4059468,0
2617850801,"observation any time prior through 0 days relative to index: Pt w/abn lvef inelig b-bloc",801,2617850,0
40484564801,"observation any time prior through 0 days relative to index: Risk of exposure to communicable disease",801,40484564,0
74045801,"observation any time prior through 0 days relative to index: Unilateral loss of labyrinthine reactivity",801,74045,0
2101896801,"observation any time prior through 0 days relative to index: ",801,2101896,0
441482801,"observation any time prior through 0 days relative to index: Administrative reason for encounter",801,441482,0
2414357801,"observation any time prior through 0 days relative to index: ",801,2414357,0
4327746801,"observation any time prior through 0 days relative to index: Egg donor",801,4327746,0
2106276801,"observation any time prior through 0 days relative to index: ",801,2106276,0
2618160801,"observation any time prior through 0 days relative to index: Comprehensive medication services, per 15 minutes",801,2618160,0
2106371801,"observation any time prior through 0 days relative to index: ",801,2106371,0
2721547801,"observation any time prior through 0 days relative to index: Intensive outpatient psychiatric services, per diem",801,2721547,0
4058429801,"observation any time prior through 0 days relative to index: H/O: heart valve recipient",801,4058429,0
40663933801,"observation any time prior through 0 days relative to index: Aspirin or another antiplatelet therapy used",801,40663933,0
2101937801,"observation any time prior through 0 days relative to index: ",801,2101937,0
2101908801,"observation any time prior through 0 days relative to index: ",801,2101908,0
4081758801,"observation any time prior through 0 days relative to index: Fracture therapy follow-up",801,4081758,0
2102833801,"observation any time prior through 0 days relative to index: ",801,2102833,0
441198801,"observation any time prior through 0 days relative to index: Poisoning by antacid AND/OR antigastric secretion drug",801,441198,0
2617334801,"observation any time prior through 0 days relative to index: Provide inr test mater/equip",801,2617334,0
4086928801,"observation any time prior through 0 days relative to index: IUCD status",801,4086928,0
2414352801,"observation any time prior through 0 days relative to index: ",801,2414352,0
2617254801,"observation any time prior through 0 days relative to index: External counterpulsation, per treatment session",801,2617254,0
2720867801,"observation any time prior through 0 days relative to index: High osmolar contrast material, 400 or greater mg/ml iodine concentration, per ml",801,2720867,0
2213597801,"observation any time prior through 0 days relative to index: ",801,2213597,0
437456801,"observation any time prior through 0 days relative to index: Poisoning by anticonvulsant",801,437456,0
440900801,"observation any time prior through 0 days relative to index: Motor vehicle traffic accident involving collision, on highway, between motor vehicle and bridge, occupant of tram injured",801,440900,0
4011950801,"observation any time prior through 0 days relative to index: Patient need for",801,4011950,0
321179801,"observation any time prior through 0 days relative to index: Poisoning by drug acting on respiratory system",801,321179,0
2108677801,"observation any time prior through 0 days relative to index: ",801,2108677,0
42741581801,"observation any time prior through 0 days relative to index: ",801,42741581,0
435986801,"observation any time prior through 0 days relative to index: Poisoning by BCG vaccine",801,435986,0
439371801,"observation any time prior through 0 days relative to index: Motor vehicle traffic accident involving collision, on highway, between motor vehicle and object thrown in front of motor vehicle, driver of motor vehicle injured",801,439371,0
433735801,"observation any time prior through 0 days relative to index: Acute alcoholic intoxication in alcoholism",801,433735,0
433116801,"observation any time prior through 0 days relative to index: Dog bite",801,433116,0
2106303801,"observation any time prior through 0 days relative to index: ",801,2106303,0
435151801,"observation any time prior through 0 days relative to index: Physical child abuse",801,435151,0
2721482801,"observation any time prior through 0 days relative to index: Home therapy; peritoneal dialysis, administrative services, professional pharmacy services, care coordination and all necessary supplies and equipment (drugs and nursing visits coded separately), per diem",801,2721482,0
2108776801,"observation any time prior through 0 days relative to index: ",801,2108776,0
4309371801,"observation any time prior through 0 days relative to index: Occupational therapy",801,4309371,0
2617456801,"observation any time prior through 0 days relative to index: Lev 3 hosp type b ed visit",801,2617456,0
40481022801,"observation any time prior through 0 days relative to index: Automatic implantable cardiac defibrillator in situ",801,40481022,0
2414363801,"observation any time prior through 0 days relative to index: ",801,2414363,0
2213589801,"observation any time prior through 0 days relative to index: ",801,2213589,0
2106626801,"observation any time prior through 0 days relative to index: ",801,2106626,0
2720861801,"observation any time prior through 0 days relative to index: High osmolar contrast material, up to 149 mg/ml iodine concentration, per ml",801,2720861,0
442116801,"observation any time prior through 0 days relative to index: Allergy to eggs",801,442116,0
438630801,"observation any time prior through 0 days relative to index: Exposure to radiation",801,438630,0
2614668801,"observation any time prior through 0 days relative to index: Ambulance service, advanced life support, emergency transport, level 1 (als 1 - emergency)",801,2614668,0
2514490801,"observation any time prior through 0 days relative to index: ",801,2514490,0
4219847801,"observation any time prior through 0 days relative to index: Disease suspected",801,4219847,0
432777801,"observation any time prior through 0 days relative to index: Poisoning by antivaricose drug AND/OR sclerosing agent",801,432777,0
2106290801,"observation any time prior through 0 days relative to index: ",801,2106290,0
4060079801,"observation any time prior through 0 days relative to index: H/O: pneumonectomy",801,4060079,0
4012491801,"observation any time prior through 0 days relative to index: Difficulty chewing",801,4012491,0
443377801,"observation any time prior through 0 days relative to index: Antiallergenic drug poisoning",801,443377,0
4179332801,"observation any time prior through 0 days relative to index: Parent-child problem",801,4179332,0
2106291801,"observation any time prior through 0 days relative to index: ",801,2106291,0
4090651801,"observation any time prior through 0 days relative to index: Dialysis finding",801,4090651,0
2617831801,"observation any time prior through 0 days relative to index: Screening for depression is documented as being positive and a follow-up plan is documented",801,2617831,0
443621801,"observation any time prior through 0 days relative to index: Accidental poisoning by aromatic analgesic",801,443621,0
4145111801,"observation any time prior through 0 days relative to index: Dental consultation and report",801,4145111,0
437165801,"observation any time prior through 0 days relative to index: Motor vehicle traffic accident",801,437165,0
4059464801,"observation any time prior through 0 days relative to index: H/O: liver recipient",801,4059464,0
2106254801,"observation any time prior through 0 days relative to index: ",801,2106254,0
4221420801,"observation any time prior through 0 days relative to index: Medical testimony",801,4221420,0
